identifiant;Section;Numero;Surface;hauteur;coordonnees_de_la_forme
IK109000KX0847;KX;847;202.000529584921910;13.000000000000000;POLYGON ((353051.037139904 6689079.75305494,353053.596787303 6689091.17579532,353053.805943517 6689092.16501999,353062.102994939 6689090.12484912,353063.072398421 6689089.84595049,353063.249313264 6689090.28072416,353064.238060595 6689090.33449652,353069.667404991 6689091.13145041,353074.643378853 6689091.95477053,353075.428623372 6689085.90079241,353063.743382648 6689083.131023,353064.406913869 6689080.19954567,353059.998548037 6689080.01081952,353051.037139904 6689079.75305494))
IK109000KW0228;KW;228;41.271763121389831;0.000000000000000;POLYGON ((352939.550680015 6689235.5550578,352939.012552528 6689238.03419903,352938.599743036 6689240.06098908,352940.602994898 6689240.61205344,352940.384611815 6689242.07120675,352942.167634518 6689242.74634757,352943.816116627 6689237.19845311,352945.114449083 6689233.45117321,352944.106371971 6689233.06475001,352944.231690043 6689232.61239889,352941.213908077 6689231.56402044,352941.138348376 6689231.56841568,352939.550680015 6689235.5550578))
IK109000KX0848;KX;848;157.225147306798900;13.000000000000000;POLYGON ((353053.805943517 6689092.16501999,353056.156427461 6689102.59853719,353061.75904772 6689101.16010359,353060.909532396 6689096.98142322,353063.497964132 6689097.16470804,353064.713394542 6689097.20529942,353067.006028269 6689097.51705073,353073.732804951 6689098.46109709,353074.450744875 6689093.85747945,353074.643378853 6689091.95477053,353069.667404991 6689091.13145041,353064.238060595 6689090.33449652,353063.249313264 6689090.28072416,353063.072398421 6689089.84595049,353062.102994939 6689090.12484912,353053.805943517 6689092.16501999))
IK109000KW0229;KW;229;107.756802169123890;0.000000000000000;POLYGON ((352950.987833216 6689227.54626167,352943.352610022 6689225.32001835,352941.213908077 6689231.56402044,352944.231690043 6689232.61239889,352944.106371971 6689233.06475001,352945.114449083 6689233.45117321,352943.816116627 6689237.19845311,352942.167634518 6689242.74634757,352944.177335453 6689243.40830331,352946.035916828 6689244.07905009,352946.575890262 6689242.93498685,352947.096513085 6689241.45825311,352948.54596556 6689237.70218358,352949.085940176 6689236.55812059,352950.120738586 6689233.49376345,352950.76023174 6689231.45378888,352951.762781281 6689227.83498114,352950.987833216 6689227.54626167))
IK109000KW0230;KW;230;25.885178487207970;0.000000000000000;POLYGON ((352943.352610022 6689225.32001835,352939.428106838 6689224.32438342,352937.421176503 6689230.22692581,352941.138348376 6689231.56841568,352941.213908077 6689231.56402044,352943.352610022 6689225.32001835))
IK109000KW0231;KW;231;16.209718655688803;7.000000000000000;POLYGON ((352936.267516687 6689233.85452658,352935.98462943 6689234.2047783,352939.550680015 6689235.5550578,352941.138348376 6689231.56841568,352937.421176503 6689230.22692581,352936.267516687 6689233.85452658))
IK109000KZ0416;KZ;416;160.229504149555050;10.000000000000000;POLYGON ((353180.910431919 6689481.43568986,353174.666073026 6689478.34946315,353169.039521587 6689489.80307658,353168.229541301 6689491.51914253,353165.177615134 6689497.70488721,353170.493101037 6689503.07040711,353176.784955665 6689490.02040476,353177.117613764 6689489.22220986,353180.910431919 6689481.43568986))
IK109000KW0232;KW;232;51.085850896122992;7.000000000000000;POLYGON ((352939.428106838 6689224.32438342,352938.57114744 6689223.92917066,352937.211071077 6689224.00828569,352936.17258531 6689224.40249032,352935.524799561 6689224.99649891,352934.846607599 6689226.37113406,352932.55401247 6689226.05943337,352929.90390844 6689231.33180012,352936.267516687 6689233.85452658,352937.421176503 6689230.22692581,352939.428106838 6689224.32438342))
IK109000KZ0417;KZ;417;150.147293697883980;10.000000000000000;POLYGON ((353174.666073026 6689478.34946315,353168.415261088 6689475.15235249,353164.207793787 6689483.63057777,353163.736917035 6689484.65933921,353161.71519209 6689489.00495127,353161.03054018 6689490.26867128,353159.06503598 6689494.27722034,353165.177615134 6689497.70488721,353168.229541301 6689491.51914253,353169.039521587 6689489.80307658,353174.666073026 6689478.34946315))
IK109000KW0233;KW;233;98.421753711950458;7.000000000000000;POLYGON ((352945.979691083 6689217.0448325,352945.365998564 6689219.52836821,352949.076724495 6689220.7589728,352951.552690938 6689221.61634054,352951.114074742 6689223.19956888,352952.575511733 6689223.55962267,352958.900416648 6689225.41703209,352960.160061642 6689221.00441443,352961.40035889 6689216.2591265,352958.471032533 6689215.42812479,352958.270152995 6689215.88487061,352952.253928007 6689214.1207717,352950.836716767 6689218.43129099,352945.979691083 6689217.0448325))
IK109000KZ0418;KZ;418;337.015515619505780;7.000000000000000;POLYGON ((353150.939504307 6689510.99433681,353155.54816864 6689519.85016011,353159.74527066 6689517.71464919,353164.011485124 6689515.4638583,353171.442813076 6689511.58262305,353176.376149069 6689509.07052914,353170.493101037 6689503.07040711,353165.177615134 6689497.70488721,353159.06503598 6689494.27722034,353155.68046615 6689501.26116585,353150.939504307 6689510.99433681))
IK109000KW0234;KW;234;138.933799848883750;10.000000000000000;POLYGON ((352965.391255769 6689201.45123396,352957.365306307 6689199.02516718,352954.869968772 6689206.95888693,352954.105151145 6689209.45121179,352953.638891009 6689209.25580189,352953.012293919 6689211.51755638,352952.366346943 6689213.44664041,352952.253928007 6689214.1207717,352958.270152995 6689215.88487061,352958.471032533 6689215.42812479,352961.40035889 6689216.2591265,352962.966858686 6689210.60474253,352963.267259181 6689209.25208541,352965.391255769 6689201.45123396))
IK109000KZ0419;KZ;419;185.197854733281960;7.000000000000000;POLYGON ((353145.907918158 6689501.3842471,353150.939504307 6689510.99433681,353155.68046615 6689501.26116585,353159.06503598 6689494.27722034,353161.03054018 6689490.26867128,353161.71519209 6689489.00495127,353153.908126248 6689485.11947131,353153.631687177 6689485.58060346,353153.160812381 6689486.60936574,353151.603522969 6689489.81532845,353145.907918158 6689501.3842471))
IK109000KW0235;KW;235;70.084271321787014;10.000000000000000;POLYGON ((352949.333814475 6689210.84140027,352950.02675454 6689211.02362446,352953.012293919 6689211.51755638,352953.638891009 6689209.25580189,352954.105151145 6689209.45121179,352954.869968772 6689206.95888693,352957.365306307 6689199.02516718,352950.291222799 6689197.32260091,352948.657462413 6689204.42735055,352952.638185947 6689205.08592585,352950.910439351 6689207.96805794,352949.333814475 6689210.84140027))
IK109000KX0865;KX;865;110.380664986561300;0.000000000000000;POLYGON ((353151.771702572 6689264.49345721,353153.459792782 6689264.84038256,353166.232903343 6689266.76821059,353167.413535905 6689259.68987322,353153.140318261 6689256.73659687,353151.771702572 6689264.49345721))
IK109000KZ0420;KZ;420;134.093811870249880;10.000000000000000;POLYGON ((353168.415261088 6689475.15235249,353160.677293226 6689471.15158098,353156.407169835 6689479.85598511,353156.005403882 6689480.76946414,353153.908126248 6689485.11947131,353161.71519209 6689489.00495127,353163.736917035 6689484.65933921,353164.207793787 6689483.63057777,353168.415261088 6689475.15235249))
IK109000KW0236;KW;236;43.518605439188448;7.000000000000000;POLYGON ((352950.02675454 6689211.02362446,352949.59458784 6689212.71774305,352945.046247464 6689211.42459502,352944.045541798 6689216.37848101,352945.979691083 6689217.0448325,352950.836716767 6689218.43129099,352952.253928007 6689214.1207717,352952.366346943 6689213.44664041,352953.012293919 6689211.51755638,352950.02675454 6689211.02362446))
IK109000KX0866;KX;866;126.267137656938200;0.000000000000000;POLYGON ((353156.190586491 6689249.21577272,353154.584498126 6689248.97534449,353154.2905046 6689250.43888259,353153.140318261 6689256.73659687,353167.413535905 6689259.68987322,353167.725075339 6689257.22392945,353168.280837008 6689253.74240236,353168.730603925 6689251.0458931,353168.968379947 6689249.91941935,353161.820665899 6689249.55607179,353160.309476433 6689249.64392085,353159.087632152 6689249.49241953,353156.190586491 6689249.21577272))
IK109000KZ0421;KZ;421;90.577368491168841;10.000000000000000;POLYGON ((353160.677293226 6689471.15158098,353152.239964145 6689466.85768115,353148.315397857 6689474.9856757,353148.114515256 6689475.44241548,353156.407169835 6689479.85598511,353160.677293226 6689471.15158098))
IK109000KW0237;KW;237;51.371620710859645;7.000000000000000;POLYGON ((352943.662205659 6689203.27146466,352942.735215093 6689206.88587829,352945.129177795 6689207.63674837,352945.365994747 6689210.40460752,352947.060565329 6689210.86236457,352947.736919378 6689208.15265359,352948.657462413 6689204.42735055,352950.291222799 6689197.32260091,352946.984084935 6689196.51358052,352945.406537324 6689203.28126534,352943.869534947 6689202.92560854,352943.662205659 6689203.27146466))
IK109000KZ0422;KZ;422;132.565118751758720;7.000000000000000;POLYGON ((353140.604519463 6689491.0111067,353145.907918158 6689501.3842471,353151.603522969 6689489.81532845,353153.160812381 6689486.60936574,353153.631687177 6689485.58060346,353149.724927144 6689483.58242226,353145.200818412 6689481.39760388,353144.66083497 6689482.54164995,353140.604519463 6689491.0111067))
IK109000KW0238;KW;238;82.363460689129667;10.000000000000000;POLYGON ((352946.984084935 6689196.51358052,352936.218602648 6689193.91309827,352934.878801742 6689199.55430302,352934.747032917 6689199.89576413,352939.314735541 6689201.52157475,352939.001439003 6689202.65245271,352939.694380365 6689202.8346757,352939.512852821 6689203.62409262,352939.400435 6689204.29822414,352939.678718161 6689205.17215969,352940.019660537 6689205.81991967,352940.688644367 6689206.89365935,352941.625772159 6689206.06029008,352941.133709907 6689205.42132049,352940.861877324 6689204.65827503,352940.672055092 6689204.00172452,352940.778022709 6689203.21670286,352941.697644117 6689203.38574035,352941.961182357 6689202.70281843,352943.662205659 6689203.27146466,352943.869534947 6689202.92560854,352945.406537324 6689203.28126534,352946.984084935 6689196.51358052))
IK109000KZ0423;KZ;423;203.927100455921080;7.000000000000000;POLYGON ((353135.65490689 6689481.50752399,353140.604519463 6689491.0111067,353144.66083497 6689482.54164995,353145.200818412 6689481.39760388,353148.114515256 6689475.44241548,353148.315397857 6689474.9856757,353152.239964145 6689466.85768115,353144.508421131 6689462.96782121,353140.58386185 6689471.09582075,353137.004862045 6689478.64740688,353135.65490689 6689481.50752399))
IK109000KW0245;KW;245;479.641776072588700;7.000000000000000;POLYGON ((352940.706126224 6689142.02493544,352936.520802485 6689157.40047855,352941.522548355 6689158.66724841,352942.90844068 6689159.03169499,352947.979294005 6689160.18318491,352948.980932352 6689160.4587185,352957.674080694 6689162.62343803,352960.452310945 6689163.46322918,352961.447498141 6689163.6278747,352966.298111425 6689164.90345534,352971.007814238 6689150.72135554,352953.500777893 6689145.62005445,352946.098587909 6689143.49151317,352940.706126224 6689142.02493544))
IK109000KX0870;KX;870;211.083783168014210;7.000000000000000;POLYGON ((353105.269501999 6689098.40770432,353106.049361901 6689088.3484994,353103.763174834 6689088.1476234,353094.026827094 6689087.60105515,353091.129699416 6689087.32444014,353085.775917153 6689086.52307331,353085.657031796 6689087.08631157,353084.115143854 6689097.07856301,353090.274302649 6689097.38804029,353092.333802791 6689097.6020911,353103.28556424 6689098.18925586,353103.669818418 6689098.27818026,353105.269501999 6689098.40770432))
IK109000KZ0424;KZ;424;162.123971753584870;7.000000000000000;POLYGON ((353130.111912166 6689470.92579095,353135.65490689 6689481.50752399,353137.004862045 6689478.64740688,353140.58386185 6689471.09582075,353144.508421131 6689462.96782121,353136.071068366 6689458.67394438,353130.111912166 6689470.92579095))
IK109000KW0252;KW;252;103.217855697608120;10.000000000000000;POLYGON ((353057.050307518 6689194.89669946,353055.435107344 6689187.98091168,353047.056188117 6689189.91459589,353042.416593228 6689190.96325126,353040.774452411 6689196.6220081,353044.666710383 6689197.06325822,353044.856521188 6689197.71981204,353047.550892433 6689197.11807024,353057.050307518 6689194.89669946))
IK109000KX0871;KX;871;347.730566290460840;7.000000000000000;POLYGON ((353104.685899719 6689109.2343555,353105.269501999 6689098.40770432,353103.669818418 6689098.27818026,353103.28556424 6689098.18925586,353092.333802791 6689097.6020911,353090.274302649 6689097.38804029,353084.115143854 6689097.07856301,353083.671842484 6689099.88596771,353083.440520611 6689101.12333465,353082.68569981 6689106.3966865,353082.454378547 6689107.63405349,353081.954860985 6689110.77852273,353080.862734703 6689118.07426099,353089.737434765 6689119.4497602,353092.105619401 6689119.75712784,353092.636592994 6689111.93769327,353092.252339462 6689111.84876958,353092.812720656 6689107.14305031,353096.232320307 6689107.27802291,353096.221232748 6689108.39131926,353099.351481091 6689108.76564737,353104.685899719 6689109.2343555))
IK109000KZ0425;KZ;425;113.942199518078540;7.000000000000000;POLYGON ((353136.071068366 6689458.67394438,353125.522748183 6689453.27889259,353122.510540368 6689456.23565657,353130.111912166 6689470.92579095,353136.071068366 6689458.67394438))
IK109000KW0253;KW;253;152.532058463688490;10.000000000000000;POLYGON ((353055.435107344 6689187.98091168,353053.015525944 6689177.66267625,353052.616560603 6689176.01689733,353051.393870494 6689170.63599965,353047.591873162 6689171.74720903,353046.476822863 6689176.04012959,353046.025280557 6689177.40157023,353042.416593228 6689190.96325126,353047.056188117 6689189.91459589,353055.435107344 6689187.98091168))
IK109000KX0872;KX;872;10.477778011396236;10.000000000000000;POLYGON ((353091.384222789 6689079.96614073,353091.079144145 6689082.54297748,353091.620970127 6689082.73400472,353094.757679448 6689083.21922067,353095.043417503 6689080.30971321,353091.762030898 6689079.94417406,353091.384222789 6689079.96614073))
IK109000KZ0426;KZ;426;165.567699893454320;16.000000000000000;POLYGON ((353117.154049813 6689467.1172941,353114.072951966 6689461.06557831,353107.500717099 6689448.42966532,353105.707698937 6689444.97342763,353104.876571951 6689445.02175238,353102.934057779 6689452.03314725,353101.987685882 6689455.31486752,353100.246059366 6689461.86952215,353112.06414697 6689465.63298775,353117.154049813 6689467.1172941))
IK109000KW0254;KW;254;76.875339523009487;16.000000000000000;POLYGON ((353048.771570918 6689159.43943197,353047.137011369 6689152.19097637,353041.728882765 6689153.06179066,353037.819072163 6689153.62294887,353037.290147343 6689153.65370699,353031.822160806 6689152.19144086,353027.595386422 6689151.21332455,353027.031416594 6689153.24889629,353031.126414222 6689154.56847115,353042.610650345 6689157.79492029,353048.771570918 6689159.43943197))
IK109000KX0873;KX;873;34.607615786817682;10.000000000000000;POLYGON ((353097.29109073 6689177.64732529,353097.909490351 6689173.93961856,353089.972024833 6689171.73076098,353089.785839124 6689173.74436018,353089.184976629 6689176.44966148,353097.29109073 6689177.64732529))
IK109000KZ0427;KZ;427;238.713787669827500;16.000000000000000;POLYGON ((353100.246059366 6689461.86952215,353097.370088103 6689472.38442087,353106.926093085 6689475.05548669,353109.704159106 6689475.89534828,353123.732695211 6689479.86410891,353120.651609214 6689473.81238948,353118.953503429 6689470.68442592,353117.154049813 6689467.1172941,353112.06414697 6689465.63298775,353100.246059366 6689461.86952215))
IK109000KW0255;KW;255;230.714359852721060;16.000000000000000;POLYGON ((353047.137011369 6689152.19097637,353045.008574438 6689142.96846624,353038.788614059 6689144.22028718,353035.615060178 6689144.40483609,353034.028283274 6689144.49711118,353017.234439454 6689145.13994581,353017.341272976 6689149.58434367,353017.015060357 6689150.49343692,353027.031416594 6689153.24889629,353027.595386422 6689151.21332455,353031.822160806 6689152.19144086,353037.290147343 6689153.65370699,353037.819072163 6689153.62294887,353041.728882765 6689153.06179066,353047.137011369 6689152.19097637))
IK109000KX0874;KX;874;19.027669056685081;10.000000000000000;POLYGON ((353096.897564234 6689180.00677508,353097.29109073 6689177.64732529,353089.184976629 6689176.44966148,353088.910335973 6689178.24587345,353088.860565937 6689178.6938281,353096.897564234 6689180.00677508))
IK109000KZ0428;KZ;428;231.751148182116990;13.000000000000000;POLYGON ((353097.370088103 6689472.38442087,353095.295825425 6689479.73727657,353104.543146481 6689482.31502136,353105.002933259 6689482.3995528,353107.698992239 6689483.13291621,353128.347866545 6689488.83080078,353123.732695211 6689479.86410891,353109.704159106 6689475.89534828,353106.926093085 6689475.05548669,353097.370088103 6689472.38442087))
IK109000KW0256;KW;256;387.976455663500640;16.000000000000000;POLYGON ((353045.008574438 6689142.96846624,353042.259108659 6689130.88917421,353028.359535728 6689134.36783266,353027.383692283 6689134.53584671,353007.635528999 6689139.13353141,353005.774995426 6689146.25144749,353013.945662136 6689148.5579001,353017.341272976 6689149.58434367,353017.234439454 6689145.13994581,353034.028283274 6689144.49711118,353035.615060178 6689144.40483609,353038.788614059 6689144.22028718,353045.008574438 6689142.96846624))
IK109000KZ0429;KZ;429;381.729885099299170;13.000000000000000;POLYGON ((353095.295825425 6689479.73727657,353092.664069922 6689489.23659108,353101.986934605 6689491.80993868,353116.544335419 6689495.74793024,353126.408966688 6689498.51234588,353134.497110958 6689500.71246891,353128.347866545 6689488.83080078,353107.698992239 6689483.13291621,353105.002933259 6689482.3995528,353104.543146481 6689482.31502136,353095.295825425 6689479.73727657))
IK109000KW0257;KW;257;380.813079369030790;16.000000000000000;POLYGON ((353042.259108659 6689130.88917421,353039.52897991 6689119.14255461,353031.093750565 6689121.41332568,353030.193466018 6689121.57694517,353025.491155445 6689122.85178814,353021.9784774 6689123.72365657,353011.220214617 6689126.46334754,353008.287953211 6689137.31534398,353007.635528999 6689139.13353141,353027.383692283 6689134.53584671,353028.359535728 6689134.36783266,353042.259108659 6689130.88917421))
IK109000KZ0430;KZ;430;178.714113612295930;0.000000000000000;POLYGON ((353139.030250188 6689509.57267194,353134.497110958 6689500.71246891,353126.408966688 6689498.51234588,353116.544335419 6689495.74793024,353115.297553729 6689500.38229938,353115.109569558 6689501.06082121,353114.420294703 6689503.54873465,353115.421868404 6689503.82429653,353116.650110756 6689504.08667952,353124.051798804 6689506.21543515,353128.058089146 6689507.31769016,353130.136789919 6689507.86442583,353132.291046473 6689508.40676941,353138.84226379 6689510.25119304,353139.030250188 6689509.57267194))
IK109000KW0258;KW;258;452.679742172682380;16.000000000000000;POLYGON ((353039.52897991 6689119.14255461,353038.420524232 6689114.422608,353037.495432033 6689110.24832483,353035.36697282 6689101.0258193,353022.66986407 6689104.32329593,353021.996260997 6689104.47373404,353020.944851407 6689104.64614336,353016.682998775 6689105.67284742,353011.220214617 6689126.46334754,353021.9784774 6689123.72365657,353025.491155445 6689122.85178814,353030.193466018 6689121.57694517,353031.093750565 6689121.41332568,353039.52897991 6689119.14255461))
IK109000KZ0431;KZ;431;197.896334733195090;10.000000000000000;POLYGON ((353092.664069922 6689489.23659108,353090.533608524 6689496.9265134,353099.780906457 6689499.50425096,353103.62964627 6689500.50438555,353107.327272112 6689501.5133089,353109.63909352 6689502.15774846,353114.420294703 6689503.54873465,353115.109569558 6689501.06082121,353115.297553729 6689500.38229938,353116.544335419 6689495.74793024,353101.986934605 6689491.80993868,353092.664069922 6689489.23659108))
IK109000KW0259;KW;259;347.916231628716840;16.000000000000000;POLYGON ((353035.36697282 6689101.0258193,353027.810432842 6689068.86453934,353026.59962302 6689067.59976895,353021.519187973 6689087.14410004,353016.682998775 6689105.67284742,353020.944851407 6689104.64614336,353021.996260997 6689104.47373404,353022.66986407 6689104.32329593,353035.36697282 6689101.0258193))
IK109000KW0261;KW;261;840.507036340629610;16.000000000000000;POLYGON ((353026.59962302 6689067.59976895,353021.971989465 6689063.64080357,353019.949207479 6689071.88079848,353019.480137553 6689074.24464687,353019.713271386 6689074.34235435,353018.040686688 6689080.78174128,353015.278850648 6689091.957615,353014.019127619 6689096.37021944,353005.703718466 6689094.1834462,352996.338352092 6689129.99920718,352995.510841582 6689132.71770116,352994.376469543 6689136.67796033,352992.740801682 6689142.44761968,352996.986936913 6689143.75838189,353005.774995426 6689146.25144749,353007.635528999 6689139.13353141,353008.287953211 6689137.31534398,353011.220214617 6689126.46334754,353016.682998775 6689105.67284742,353021.519187973 6689087.14410004,353026.59962302 6689067.59976895))
IK109000KW0262;KW;262;278.927554130796810;16.000000000000000;POLYGON ((353021.971989465 6689063.64080357,353012.859428402 6689063.3918848,353011.810687189 6689070.12878928,353011.611622582 6689071.92060989,353011.348069114 6689072.60352849,353010.31502817 6689077.00295043,353005.703718466 6689094.1834462,353014.019127619 6689096.37021944,353015.278850648 6689091.957615,353018.040686688 6689080.78174128,353019.713271386 6689074.34235435,353019.480137553 6689074.24464687,353019.949207479 6689071.88079848,353021.971989465 6689063.64080357))
IK109000IR0046;IR;46;1598.990923871027700;7.000000000000000;POLYGON ((352848.636653947 6689049.02253366,352872.341033936 6689049.86870121,352873.178667408 6689049.93123411,352873.877110953 6689044.99492301,352872.95746331 6689044.82589608,352873.007219634 6689044.37793981,352872.176036843 6689044.42629698,352873.185922219 6689037.02402839,352870.055616076 6689036.64981907,352870.453666386 6689033.06616887,352870.734705516 6689031.3808377,352870.543016915 6689029.38921322,352871.114288783 6689023.57017798,352871.598951934 6689018.86883543,352871.774027686 6689017.96852683,352877.145069632 6688972.1485212,352871.87961265 6688971.56473071,352861.581835423 6688970.49486494,352857.456271583 6688969.95603361,352856.902499681 6688974.77266293,352855.658595096 6688985.97157094,352854.726135787 6688994.70452145,352854.178822413 6688999.63204138,352852.212551607 6689016.65878023,352852.132396483 6689017.88736306,352849.402327517 6689042.63585673,352848.636653947 6689049.02253366))
IK109000KW0264;KW;264;352.494653909081990;10.000000000000000;POLYGON ((353003.438169403 6689063.04966756,352994.092470313 6689062.70307062,352991.946228566 6689072.7305016,352991.414506508 6689075.32052715,352990.770357493 6689078.58468306,352989.806445225 6689082.86882382,352988.918096214 6689087.14857015,352986.434597223 6689099.19839496,352995.417161908 6689101.12380999,352997.163447084 6689093.34494498,352997.394751868 6689092.10757475,353000.760186451 6689075.66711992,353001.311259716 6689073.40976577,353003.438169403 6689063.04966756))
IK109000IR0047;IR;47;1056.834286971688000;7.000000000000000;POLYGON ((352873.178667408 6689049.93123411,352881.08227496 6689050.25027535,352883.427375132 6689038.43098063,352884.077924586 6689035.27770361,352885.329268611 6689029.419106,352886.770389477 6689015.09330177,352887.068936779 6689012.40556511,352887.35828442 6689012.16620133,352891.272596635 6688973.88573943,352883.695095991 6688972.65758478,352877.145069632 6688972.1485212,352871.774027686 6689017.96852683,352871.598951934 6689018.86883543,352871.114288783 6689023.57017798,352870.543016915 6689029.38921322,352870.734705516 6689031.3808377,352870.453666386 6689033.06616887,352870.055616076 6689036.64981907,352873.185922219 6689037.02402839,352872.176036843 6689044.42629698,352873.007219634 6689044.37793981,352872.95746331 6689044.82589608,352873.877110953 6689044.99492301,352873.178667408 6689049.93123411))
IK109000KW0265;KW;265;602.791124109233010;7.000000000000000;POLYGON ((352970.001807131 6689106.05121291,352969.519861447 6689108.1932851,352969.264599905 6689110.32217269,352966.589497686 6689120.38037832,352974.786015108 6689123.13033775,352978.956607093 6689124.44548185,352985.829878536 6689126.60482645,352988.230315057 6689127.46660381,352990.116633999 6689120.79224345,352990.624382748 6689119.09373361,352992.711594492 6689111.96262962,352995.136093706 6689102.80913567,352995.417161908 6689101.12380999,352986.434597223 6689099.19839496,352979.215736449 6689097.61547451,352973.451887266 6689096.28173138,352973.061180913 6689096.0819252,352972.771834534 6689096.32128488,352972.28343703 6689098.35246662,352971.481729864 6689101.51452435,352970.459789504 6689104.80065698,352970.001807131 6689106.05121291))
IK109000IR0048;IR;48;624.089144686038250;7.000000000000000;POLYGON ((352881.08227496 6689050.25027535,352891.561439992 6689050.53075712,352893.543502214 6689040.29030239,352894.251166135 6689032.9056208,352893.828197793 6689032.15136955,352894.484256078 6689023.8795677,352897.451255137 6688974.52768752,352891.272596635 6688973.88573943,352887.35828442 6689012.16620133,352887.068936779 6689012.40556511,352886.770389477 6689015.09330177,352885.329268611 6689029.419106,352884.077924586 6689035.27770361,352883.427375132 6689038.43098063,352881.08227496 6689050.25027535))
IK109000KW0266;KW;266;672.362185096298390;7.000000000000000;POLYGON ((352966.589497686 6689120.38037832,352966.136131029 6689120.40674783,352949.002200284 6689116.50767263,352947.335245181 6689117.82855268,352944.390190904 6689128.45879983,352951.41459461 6689130.60931441,352957.500011632 6689132.25812676,352961.972845769 6689133.55567891,352971.460333563 6689136.34180963,352975.54890705 6689137.55045608,352992.740801682 6689142.44761968,352994.376469543 6689136.67796033,352995.510841582 6689132.71770116,352996.338352092 6689129.99920718,352993.560112898 6689129.15939941,352988.230315057 6689127.46660381,352985.829878536 6689126.60482645,352978.956607093 6689124.44548185,352974.786015108 6689123.13033775,352966.589497686 6689120.38037832))
IK109000KW0269;KW;269;269.604840002025010;7.000000000000000;POLYGON ((352970.532859906 6689061.73673934,352963.618032907 6689061.47133524,352963.544256355 6689071.93456371,352963.459466635 6689074.38733187,352963.461302479 6689075.72240863,352959.141387325 6689075.75114236,352959.518256193 6689079.62350747,352959.964236575 6689083.38058751,352960.347554874 6689087.36384291,352957.702901432 6689087.51766832,352957.0919593 6689087.44193843,352956.992435673 6689088.33784969,352956.391619138 6689091.04316364,352957.46882965 6689091.31430355,352967.76821102 6689093.71941225,352968.274121555 6689090.68582383,352969.298844086 6689084.84042751,352969.448132458 6689083.49656095,352969.541208406 6689082.48975976,352969.90611699 6689082.24600506,352970.045286966 6689078.12109481,352970.128244777 6689074.33324995,352970.206587552 6689071.76959173,352970.532859906 6689061.73673934))
IK109000KW0270;KW;270;252.524334998587880;7.000000000000000;POLYGON ((352951.604461539 6689113.01834864,352963.730177478 6689115.53974861,352965.479193147 6689105.20161044,352966.171250366 6689100.15441913,352966.502073069 6689098.02113655,352966.955441427 6689097.99476707,352967.530462633 6689094.84589347,352967.76821102 6689093.71941225,352957.46882965 6689091.31430355,352956.610917182 6689094.81342868,352954.028898467 6689103.86483802,352951.604461539 6689113.01834864))
IK109000IP0055;IP;55;182.744173616296110;13.000000000000000;POLYGON ((353050.66445566 6689009.45512686,353048.834620169 6688997.54489083,353034.098083331 6688997.06663804,353032.620890542 6688999.04404695,353033.742258286 6689003.9857713,353034.059223775 6689005.52505198,353034.660912396 6689008.04916237,353039.000218439 6689008.35315391,353041.897387635 6689008.6297435,353050.66445566 6689009.45512686))
IK109000KW0272;KW;272;61.934612786241857;7.000000000000000;POLYGON ((352961.646974862 6689061.47471421,352956.098709963 6689061.24109951,352956.215707379 6689068.46653873,352956.171457371 6689072.91972456,352961.40456504 6689072.94913897,352961.646974862 6689061.47471421))
IK109000IP0056;IP;56;64.118925656788036;13.000000000000000;POLYGON ((353034.660912396 6689008.04916237,353035.680921611 6689012.55172043,353039.025015558 6689012.6910542,353041.607036248 6689012.76343923,353051.255055522 6689013.09253508,353050.66445566 6689009.45512686,353041.897387635 6689008.6297435,353039.000218439 6689008.35315391,353034.660912396 6689008.04916237))
IK109000IR0052;IR;52;680.359584677839730;7.000000000000000;POLYGON ((352891.561439992 6689050.53075712,352898.778535499 6689050.77849458,352900.44089932 6689050.68178777,352900.7007435 6689047.32871108,352900.756952762 6689046.99164511,352901.228733103 6689042.06852449,352901.358655818 6689040.3919862,352902.879974111 6689024.83760315,352907.755466286 6688975.70850528,352897.677944008 6688974.51450015,352897.451255137 6688974.52768752,352894.484256078 6689023.8795677,352893.828197793 6689032.15136955,352894.251166135 6689032.9056208,352893.543502214 6689040.29030239,352891.561439992 6689050.53075712))
IK109000KW0273;KW;273;567.770157646415670;7.000000000000000;POLYGON ((352937.488340778 6689110.16768989,352941.022210077 6689110.96351905,352945.393701912 6689111.82189335,352947.315001378 6689103.14270692,352947.509434764 6689102.57507073,352947.846700776 6689100.55267725,352949.942161045 6689094.86752569,352950.370661861 6689090.50325406,352950.736502212 6689086.36515792,352950.728213224 6689084.91919098,352950.413094855 6689075.59123406,352949.794825722 6689061.05144121,352937.180604629 6689060.56125447,352937.633964592 6689069.65863946,352937.666215923 6689070.21309006,352937.70215024 6689073.43769413,352937.816413551 6689074.09863958,352937.959235641 6689081.76763919,352938.035713906 6689086.99266091,352939.006946506 6689097.17257636,352939.263115463 6689100.27310477,352937.488340778 6689110.16768989))
IK109000IP0057;IP;57;81.836802195559102;13.000000000000000;POLYGON ((353035.680921611 6689012.55172043,353035.991438021 6689013.98011105,353036.498217836 6689016.1759451,353036.897193117 6689017.82172216,353039.10139965 6689017.91607625,353042.75418832 6689018.14872634,353045.267092347 6689018.33639713,353051.659471008 6689018.74354287,353051.255055522 6689013.09253508,353041.607036248 6689012.76343923,353039.025015558 6689012.6910542,353035.680921611 6689012.55172043))
